order_id,user_id,order_date,category,order_value,delivery_time,coupon_used
O047227,U03416,2025-10-31,Fruits,367,15,No
O047228,U05483,2025-03-25,Dairy,1144,28,No
O047229,U06740,2025-10-14,Vegetables,747,26,Yes
O047230,U03031,2025-10-05,Dairy,575,28,No
O047231,U01437,2025-10-05,Vegetables,552,10,No
O047232,U08573,2025-11-25,Personal Care,441,10,Yes
O047233,U07180,2025-06-23,Snacks,547,9,No
O047234,U00915,2025-08-10,Personal Care,1197,9,No
O047235,U02208,2025-05-05,Fruits,930,31,Yes
O047236,U04182,2025-03-24,Dairy,1181,22,Yes
O047237,U01058,2025-03-27,Dairy,1176,23,Yes
O047238,U04454,2025-05-21,Snacks,1189,17,No
O047239,U09676,2025-11-25,Dairy,396,26,Yes
O047240,U05309,2025-03-09,Dairy,1099,11,No
O047241,U05842,2025-08-06,Dairy,986,16,No
O047242,U06765,2025-07-25,Personal Care,357,9,No
O047243,U03450,2025-03-28,Snacks,242,26,No
O047244,U06465,2025-05-29,Dairy,1057,32,No
O047245,U01154,2025-12-24,Snacks,1102,33,Yes
O047246,U06244,2025-07-15,Fruits,525,27,Yes
O047247,U09744,2025-10-24,Household,717,14,Yes
O047248,U08170,2025-12-14,Vegetables,932,13,No
O047249,U04791,2025-06-20,Dairy,797,13,No
O047250,U06233,2025-03-30,Snacks,1067,33,Yes
O047251,U08235,2025-11-24,Snacks,382,25,No
O047252,U01108,2025-03-31,Fruits,599,28,No
O047253,U04864,2025-04-27,Household,628,8,Yes
O047254,U09905,2025-12-29,Fruits,198,21,No
O047255,U03324,2025-07-24,Vegetables,149,30,No
O047256,U09703,2025-09-21,Fruits,1188,19,No
O047257,U06363,2025-01-12,Vegetables,468,22,No
O047258,U01857,2025-05-09,Household,100,18,Yes
O047259,U03799,2025-11-17,Fruits,105,26,No
O047260,U01210,2025-06-16,Personal Care,244,8,Yes
O047261,U00410,2025-08-09,Snacks,323,12,No
O047262,U01316,2025-01-13,Snacks,384,28,No
O047263,U03202,2025-04-16,Dairy,159,9,No
O047264,U03688,2025-12-31,Fruits,165,8,Yes
O047265,U02285,2025-07-07,Vegetables,723,32,No
O047266,U04182,2025-09-22,Household,701,23,No
O047267,U08306,2025-12-10,Personal Care,1035,26,Yes
O047268,U04271,2025-09-11,Household,596,32,Yes
O047269,U09624,2025-09-07,Snacks,503,18,No
O047270,U04936,2025-08-23,Dairy,454,14,No
O047271,U00333,2025-11-28,Household,811,18,No
O047272,U06349,2025-03-26,Fruits,943,22,Yes
O047273,U03401,2025-02-24,Personal Care,985,20,Yes
O047274,U01501,2025-10-06,Personal Care,601,27,Yes
O047275,U07923,2025-10-01,Household,784,8,Yes
O047276,U08074,2025-10-31,Personal Care,109,20,Yes
O047277,U07721,2025-10-03,Vegetables,929,10,Yes
O047278,U05161,2025-04-18,Dairy,610,21,Yes
O047279,U00614,2025-03-12,Dairy,176,30,No
O047280,U05051,2025-08-02,Dairy,1037,31,No
O047281,U08167,2025-12-23,Dairy,858,13,No
O047282,U01912,2025-11-07,Vegetables,598,26,No
O047283,U01060,2025-04-17,Household,855,31,Yes
O047284,U08417,2025-11-02,Vegetables,228,25,Yes
O047285,U02750,2025-04-18,Fruits,140,22,No
O047286,U08707,2025-09-22,Snacks,666,21,No
O047287,U09705,2025-06-11,Snacks,601,26,No
O047288,U07602,2025-05-24,Fruits,569,26,No
O047289,U07412,2025-03-29,Vegetables,724,32,No
O047290,U05107,2025-11-14,Vegetables,950,20,No
O047291,U07780,2025-06-19,Snacks,950,34,No
O047292,U06908,2025-12-05,Fruits,737,31,Yes
O047293,U04986,2025-04-04,Snacks,1126,20,Yes
O047294,U02620,2025-07-03,Dairy,1024,26,Yes
O047295,U05110,2025-11-04,Fruits,270,19,Yes
O047296,U03167,2025-11-09,Dairy,113,8,No
O047297,U09035,2025-10-28,Household,903,29,No
O047298,U00316,2025-05-05,Personal Care,1012,32,No
O047299,U09682,2025-12-12,Personal Care,376,29,Yes
O047300,U00256,2025-02-09,Fruits,132,8,Yes
O047301,U09314,2025-12-18,Personal Care,827,12,No
O047302,U09727,2025-11-08,Dairy,583,8,No
O047303,U01510,2025-05-07,Vegetables,597,18,Yes
O047304,U09610,2025-11-20,Vegetables,485,28,Yes
O047305,U00081,2025-10-03,Snacks,1081,12,No
O047306,U07340,2025-08-07,Household,521,10,Yes
O047307,U06339,2025-02-12,Dairy,674,9,No
O047308,U04014,2025-03-18,Household,894,15,No
O047309,U00584,2025-03-22,Fruits,464,22,No
O047310,U01116,2025-11-28,Fruits,133,32,No
O047311,U04209,2025-06-11,Dairy,270,8,No
O047312,U01720,2025-05-06,Snacks,500,12,No
O047313,U02499,2025-03-22,Personal Care,884,31,Yes
O047314,U08201,2025-06-02,Fruits,605,31,Yes
O047315,U00975,2025-11-16,Snacks,209,18,No
O047316,U02291,2025-04-19,Personal Care,304,26,Yes
O047317,U02964,2025-11-07,Fruits,259,29,No
O047318,U05435,2025-12-02,Household,722,28,Yes
O047319,U03106,2025-07-16,Fruits,299,26,No
O047320,U02873,2025-02-28,Dairy,580,22,Yes
O047321,U01065,2025-04-07,Snacks,1036,13,No
O047322,U03453,2025-09-07,Snacks,775,10,Yes
O047323,U06907,2025-08-12,Dairy,156,25,Yes
O047324,U07643,2025-06-16,Household,873,31,No
O047325,U00234,2025-05-20,Vegetables,318,33,Yes
O047326,U09463,2025-09-18,Snacks,1012,14,Yes
O047327,U03579,2025-04-21,Snacks,1086,18,No
O047328,U00575,2025-12-28,Household,807,24,No
O047329,U07994,2025-01-02,Fruits,104,15,No
O047330,U04824,2025-07-10,Snacks,260,19,Yes
O047331,U05043,2025-06-23,Dairy,146,32,No
O047332,U06194,2025-08-26,Household,542,25,Yes
O047333,U07933,2025-01-25,Household,151,22,No
O047334,U00164,2025-08-13,Dairy,576,24,Yes
O047335,U09352,2025-11-27,Household,288,10,Yes
O047336,U07149,2025-08-31,Household,647,32,No
O047337,U06780,2025-04-19,Household,216,29,No
O047338,U09179,2025-08-05,Fruits,296,22,Yes
O047339,U09786,2025-04-22,Household,862,20,No
O047340,U03742,2025-07-03,Snacks,500,18,No
O047341,U00499,2025-10-29,Fruits,631,12,Yes
O047342,U03659,2025-02-06,Snacks,113,29,No
O047343,U09909,2025-12-20,Snacks,332,16,Yes
O047344,U05498,2025-09-29,Household,777,30,Yes
O047345,U05197,2025-01-30,Household,913,22,No
O047346,U03831,2025-03-18,Household,1192,24,No
O047347,U03192,2025-05-03,Vegetables,814,32,No
O047348,U05902,2025-12-09,Fruits,344,14,No
O047349,U04315,2025-08-12,Snacks,396,33,Yes
O047350,U05271,2025-04-08,Snacks,566,12,Yes
O047351,U08627,2025-11-16,Vegetables,323,30,No
O047352,U04226,2025-08-04,Snacks,1031,17,Yes
O047353,U09831,2025-07-01,Vegetables,782,9,No
O047354,U07440,2025-01-21,Personal Care,1195,30,No
O047355,U09751,2025-12-06,Dairy,1068,19,No
O047356,U09371,2025-07-22,Fruits,807,25,Yes
O047357,U08775,2025-12-18,Vegetables,286,10,Yes
O047358,U06608,2025-08-20,Household,150,27,No
O047359,U00139,2025-06-04,Household,688,28,No
O047360,U06343,2025-09-07,Personal Care,333,25,No
O047361,U07769,2025-06-05,Dairy,789,32,No
O047362,U03211,2025-04-03,Vegetables,847,29,Yes
O047363,U04641,2025-11-15,Household,141,10,No
O047364,U09440,2025-02-27,Personal Care,1021,33,No
O047365,U00361,2025-01-14,Snacks,405,9,Yes
O047366,U09253,2025-10-31,Personal Care,205,13,Yes
O047367,U03452,2025-05-06,Snacks,827,15,Yes
O047368,U04513,2025-02-24,Dairy,271,30,Yes
O047369,U01450,2025-04-20,Fruits,694,8,No
O047370,U03769,2025-10-29,Vegetables,1069,20,No
O047371,U09607,2025-01-31,Vegetables,197,30,No
O047372,U08264,2025-03-06,Dairy,1029,31,Yes
O047373,U06344,2025-09-30,Household,1065,15,No
O047374,U04186,2025-04-22,Snacks,1149,23,Yes
O047375,U09115,2025-12-25,Dairy,295,26,No
O047376,U08148,2025-02-21,Snacks,201,11,No
O047377,U01768,2025-09-08,Personal Care,247,32,No
O047378,U05955,2025-03-26,Fruits,388,32,Yes
O047379,U04284,2025-07-11,Dairy,858,20,No
O047380,U07115,2025-10-21,Household,910,25,No
O047381,U04191,2025-06-04,Household,351,18,No
O047382,U00871,2025-05-27,Vegetables,982,13,No
O047383,U00934,2025-04-30,Household,824,33,No
O047384,U02066,2025-06-26,Dairy,988,31,Yes
O047385,U06803,2025-09-15,Fruits,915,34,No
O047386,U00535,2025-08-18,Vegetables,113,14,No
O047387,U05338,2025-04-13,Personal Care,1107,8,Yes
O047388,U00520,2025-09-27,Household,1144,25,No
O047389,U05071,2025-05-27,Fruits,148,28,No
O047390,U05788,2025-01-03,Fruits,846,27,No
O047391,U03502,2025-01-22,Dairy,1016,27,No
O047392,U05627,2025-12-27,Personal Care,235,17,No
O047393,U06056,2025-03-03,Dairy,570,13,No
O047394,U01356,2025-11-10,Fruits,854,32,No
O047395,U09859,2025-09-02,Vegetables,1091,11,No
O047396,U03115,2025-12-03,Snacks,885,9,No
O047397,U02074,2025-09-17,Vegetables,274,13,No
O047398,U05956,2025-05-08,Fruits,797,33,No
O047399,U06090,2025-08-13,Snacks,780,30,No
O047400,U08122,2025-01-30,Snacks,146,10,Yes
O047401,U01772,2025-02-02,Vegetables,454,12,Yes
O047402,U00946,2025-04-06,Vegetables,334,15,No
O047403,U06777,2025-02-28,Snacks,101,9,Yes
O047404,U02421,2025-11-09,Vegetables,154,12,No
O047405,U00811,2025-06-23,Household,260,13,Yes
O047406,U09076,2025-12-21,Snacks,626,29,Yes
O047407,U01308,2025-03-30,Fruits,675,8,Yes
O047408,U09039,2025-08-05,Vegetables,196,12,Yes
O047409,U06035,2025-12-06,Vegetables,312,24,No
O047410,U08772,2025-12-01,Personal Care,714,33,Yes
O047411,U00768,2025-06-14,Personal Care,1040,9,No
O047412,U02165,2025-03-27,Personal Care,530,34,Yes
O047413,U07745,2025-08-03,Snacks,991,18,Yes
O047414,U08996,2025-09-16,Snacks,597,34,No
O047415,U00683,2025-05-06,Household,563,20,Yes
O047416,U07659,2025-09-23,Vegetables,362,34,No
O047417,U06663,2025-10-14,Household,246,19,Yes
O047418,U06618,2025-09-11,Dairy,136,13,No
O047419,U00857,2025-05-29,Household,918,18,No
O047420,U04846,2025-09-01,Household,929,22,Yes
O047421,U08222,2025-12-19,Household,299,23,No
O047422,U01957,2025-06-26,Personal Care,683,30,No
O047423,U00668,2025-09-24,Fruits,1009,19,No
O047424,U09566,2025-07-18,Dairy,143,28,No
O047425,U04735,2025-08-02,Snacks,636,14,No
O047426,U06637,2025-09-22,Vegetables,527,17,No
O047427,U05962,2025-10-01,Vegetables,261,10,No
O047428,U03663,2025-07-12,Vegetables,128,27,No
O047429,U08915,2025-12-06,Dairy,603,10,No
O047430,U03299,2025-09-13,Snacks,870,29,No
O047431,U05727,2025-11-08,Dairy,320,27,No
O047432,U01548,2025-01-10,Vegetables,351,33,Yes
O047433,U06714,2025-03-09,Personal Care,348,9,No
O047434,U05736,2025-04-28,Dairy,588,25,No
O047435,U01548,2025-12-15,Personal Care,1104,27,Yes
O047436,U01878,2025-02-22,Dairy,343,10,Yes
O047437,U01518,2025-04-16,Vegetables,891,19,Yes
O047438,U07083,2025-12-28,Dairy,294,16,No
O047439,U05187,2025-06-26,Snacks,229,29,Yes
O047440,U08435,2025-12-24,Household,352,34,Yes
O047441,U07076,2025-11-07,Dairy,382,10,No
O047442,U04713,2025-12-21,Dairy,887,9,No
O047443,U02796,2025-08-31,Personal Care,857,26,No
O047444,U04384,2025-12-31,Vegetables,971,34,No
O047445,U01671,2025-09-24,Personal Care,548,16,Yes
O047446,U04176,2025-12-06,Personal Care,119,32,No
O047447,U02995,2025-01-24,Personal Care,683,30,No
O047448,U02488,2025-12-14,Personal Care,644,34,Yes
O047449,U01451,2025-07-16,Vegetables,443,24,No
O047450,U07539,2025-11-26,Personal Care,241,14,Yes
O047451,U02189,2025-09-12,Personal Care,332,32,No
O047452,U04141,2025-08-14,Snacks,315,18,Yes
O047453,U09928,2025-03-14,Vegetables,1151,34,No
O047454,U09650,2025-03-01,Vegetables,843,33,No
O047455,U05732,2025-09-03,Household,914,18,No
O047456,U03286,2025-08-27,Household,103,8,No
O047457,U07583,2025-07-08,Household,382,25,No
O047458,U03444,2025-04-27,Fruits,487,34,Yes
O047459,U01846,2025-01-19,Personal Care,112,34,Yes
O047460,U00520,2025-02-10,Household,860,27,No
O047461,U02316,2025-07-24,Fruits,512,13,No
O047462,U03013,2025-03-15,Personal Care,494,26,No
O047463,U02999,2025-03-17,Household,1059,27,No
O047464,U00410,2025-01-14,Household,568,16,Yes
O047465,U06540,2025-04-09,Household,829,16,No
O047466,U03465,2025-07-26,Dairy,627,29,No
O047467,U09466,2025-01-02,Vegetables,662,16,Yes
O047468,U09345,2025-10-08,Dairy,761,23,No
O047469,U04239,2025-04-21,Personal Care,959,22,No
O047470,U05923,2025-10-16,Fruits,500,26,Yes
O047471,U00008,2025-12-06,Dairy,271,31,Yes
O047472,U09734,2025-04-14,Fruits,569,20,No
O047473,U06903,2025-01-20,Household,498,29,No
O047474,U07145,2025-10-29,Vegetables,434,28,No
O047475,U01652,2025-11-03,Snacks,884,20,No
O047476,U09640,2025-03-09,Personal Care,141,22,Yes
O047477,U00932,2025-12-04,Vegetables,447,20,Yes
O047478,U06831,2025-06-16,Household,709,22,Yes
O047479,U02891,2025-06-15,Dairy,1003,18,No
O047480,U08109,2025-03-25,Personal Care,966,17,No
O047481,U02292,2025-03-17,Dairy,942,15,No
O047482,U00199,2025-03-18,Snacks,296,10,Yes
O047483,U01407,2025-01-08,Fruits,906,22,Yes
O047484,U01348,2025-07-21,Household,759,26,Yes
O047485,U06896,2025-11-06,Household,141,8,Yes
O047486,U00356,2025-11-09,Fruits,158,9,No
O047487,U05319,2025-10-05,Personal Care,156,22,No
O047488,U08998,2025-09-09,Snacks,483,21,No
O047489,U05468,2025-05-08,Personal Care,1198,33,No
O047490,U04880,2025-03-05,Personal Care,1042,23,No
O047491,U06936,2025-11-02,Personal Care,115,8,Yes
O047492,U07729,2025-05-09,Personal Care,1013,19,No
O047493,U00346,2025-03-08,Household,944,25,No
O047494,U05398,2025-12-22,Fruits,1017,16,Yes
O047495,U08108,2025-11-29,Household,754,24,No
O047496,U08403,2025-03-13,Snacks,815,18,Yes
O047497,U01841,2025-05-15,Personal Care,655,8,Yes
O047498,U09014,2025-06-04,Household,315,22,Yes
O047499,U03136,2025-11-24,Vegetables,322,29,No
O047500,U03630,2025-01-03,Vegetables,728,13,No
O047501,U01025,2025-02-08,Personal Care,479,30,Yes
O047502,U08910,2025-08-03,Snacks,964,8,No
O047503,U04205,2025-06-09,Dairy,279,9,No
O047504,U07928,2025-08-18,Vegetables,197,11,No
O047505,U04213,2025-03-05,Personal Care,125,26,No
O047506,U06525,2025-05-14,Snacks,381,10,No
O047507,U08778,2025-04-14,Snacks,705,23,No
O047508,U07555,2025-12-28,Personal Care,340,25,No
O047509,U03646,2025-06-11,Fruits,886,24,Yes
O047510,U01948,2025-12-11,Household,617,28,No
O047511,U05290,2025-12-02,Vegetables,470,30,Yes
O047512,U04890,2025-08-05,Vegetables,818,14,Yes
O047513,U06422,2025-03-25,Snacks,559,12,No
O047514,U00031,2025-06-24,Vegetables,801,20,No
O047515,U01696,2025-05-19,Fruits,949,21,No
O047516,U08687,2025-11-17,Fruits,309,33,Yes
O047517,U02845,2025-12-17,Dairy,377,20,No
O047518,U02805,2025-05-31,Snacks,742,26,Yes
O047519,U03518,2025-12-06,Household,454,20,Yes
O047520,U05209,2025-02-10,Vegetables,912,25,No
O047521,U04778,2025-05-20,Household,812,13,Yes
O047522,U06840,2025-01-21,Fruits,1105,22,Yes
O047523,U06181,2025-01-25,Vegetables,822,27,No
O047524,U02396,2025-04-18,Fruits,218,24,No
O047525,U04256,2025-02-23,Personal Care,331,23,No
O047526,U04259,2025-11-03,Vegetables,275,17,No
O047527,U03979,2025-04-16,Dairy,645,27,No
O047528,U01671,2025-02-12,Vegetables,449,23,No
O047529,U03447,2025-09-04,Personal Care,711,16,No
O047530,U00632,2025-09-12,Snacks,829,13,No
O047531,U08444,2025-09-16,Household,455,23,Yes
O047532,U09610,2025-01-07,Personal Care,1133,23,No
O047533,U00070,2025-05-10,Household,1179,10,No
O047534,U07099,2025-07-04,Vegetables,656,32,No
O047535,U00647,2025-02-02,Snacks,624,27,No
O047536,U04396,2025-12-07,Dairy,770,23,No
O047537,U09106,2025-04-04,Household,397,32,No
O047538,U08781,2025-11-15,Fruits,1044,13,No
O047539,U07053,2025-08-22,Vegetables,803,13,No
O047540,U07950,2025-04-20,Snacks,282,33,No
O047541,U02938,2025-06-30,Dairy,1051,21,No
O047542,U05520,2025-02-03,Household,475,30,No
O047543,U03262,2025-01-03,Snacks,383,20,Yes
O047544,U04029,2025-10-31,Dairy,833,25,No
O047545,U00094,2025-04-21,Snacks,336,19,No
O047546,U02573,2025-03-30,Dairy,109,13,No
O047547,U03889,2025-06-13,Snacks,551,11,Yes
O047548,U09214,2025-11-01,Dairy,1048,17,No
O047549,U03347,2025-05-01,Personal Care,779,27,Yes
O047550,U03144,2025-07-16,Dairy,123,23,No
O047551,U00465,2025-06-29,Vegetables,907,13,No
O047552,U04900,2025-08-19,Snacks,195,22,No
O047553,U09608,2025-04-03,Personal Care,548,28,No
O047554,U02206,2025-06-12,Personal Care,815,18,Yes
O047555,U03078,2025-11-08,Personal Care,254,11,No
O047556,U04331,2025-07-07,Fruits,638,29,No
O047557,U01006,2025-09-08,Household,262,12,No
O047558,U05123,2025-03-14,Household,196,25,No
O047559,U09368,2025-03-23,Dairy,939,20,No
O047560,U06936,2025-04-18,Household,1023,26,No
O047561,U00524,2025-08-16,Fruits,600,17,Yes
O047562,U05668,2025-11-22,Vegetables,1164,20,No
O047563,U04563,2025-01-17,Vegetables,729,33,Yes
O047564,U01072,2025-11-21,Personal Care,235,25,Yes
O047565,U04595,2025-07-11,Fruits,203,24,No
O047566,U05632,2025-09-24,Personal Care,468,30,Yes
O047567,U06949,2025-12-29,Fruits,287,11,No
O047568,U09024,2025-01-30,Household,976,33,No
O047569,U04483,2025-05-21,Dairy,678,31,Yes
O047570,U09545,2025-05-23,Dairy,494,32,No
O047571,U04334,2025-09-06,Snacks,116,30,Yes
O047572,U00422,2025-11-04,Household,555,27,No
O047573,U09878,2025-05-09,Snacks,725,16,No
O047574,U00725,2025-12-21,Dairy,655,21,No
O047575,U02831,2025-06-12,Vegetables,161,12,No
O047576,U00112,2025-04-12,Dairy,1125,30,Yes
O047577,U06219,2025-08-12,Dairy,647,13,No
O047578,U09307,2025-01-17,Fruits,744,26,No
O047579,U09341,2025-10-20,Household,487,10,No
O047580,U02338,2025-05-29,Household,389,16,No
O047581,U09950,2025-03-04,Vegetables,747,25,Yes
O047582,U05047,2025-01-21,Snacks,832,16,No
O047583,U00524,2025-05-25,Snacks,606,26,No
O047584,U07780,2025-12-01,Fruits,298,8,No
O047585,U01942,2025-10-25,Snacks,816,34,No
O047586,U03407,2025-06-07,Household,506,15,No
O047587,U09056,2025-07-04,Fruits,168,19,No
O047588,U06591,2025-10-23,Personal Care,367,29,Yes
O047589,U08619,2025-10-26,Fruits,1020,23,Yes
O047590,U01374,2025-02-23,Snacks,1068,11,No
O047591,U05975,2025-06-20,Personal Care,499,16,Yes
O047592,U01552,2025-08-28,Fruits,391,12,No
O047593,U06439,2025-09-07,Snacks,276,31,No
O047594,U01292,2025-06-21,Household,435,21,Yes
O047595,U04206,2025-07-22,Dairy,388,30,Yes
O047596,U02529,2025-11-23,Personal Care,484,25,Yes
O047597,U05044,2025-02-01,Fruits,1123,9,No
O047598,U07346,2025-05-12,Personal Care,753,11,Yes
O047599,U01374,2025-03-11,Personal Care,559,8,Yes
O047600,U06073,2025-11-23,Dairy,886,12,Yes
O047601,U08594,2025-08-27,Dairy,106,24,No
O047602,U07075,2025-03-04,Personal Care,276,13,No
O047603,U06026,2025-04-15,Snacks,117,15,No
O047604,U06258,2025-09-05,Personal Care,1190,19,Yes
O047605,U00658,2025-02-20,Snacks,306,17,No
O047606,U08833,2025-12-17,Personal Care,800,19,Yes
O047607,U00429,2025-08-10,Fruits,793,26,Yes
O047608,U00771,2025-05-13,Personal Care,745,28,Yes
O047609,U02861,2025-07-28,Personal Care,172,8,No
O047610,U06726,2025-06-10,Fruits,503,26,No
O047611,U07642,2025-12-06,Household,679,19,No
O047612,U08854,2025-04-13,Vegetables,1177,16,Yes
O047613,U05588,2025-03-13,Dairy,780,13,Yes
O047614,U08797,2025-07-17,Fruits,1011,26,No
O047615,U00347,2025-05-04,Personal Care,1074,24,Yes
O047616,U05079,2025-06-20,Snacks,241,18,No
O047617,U07947,2025-01-17,Dairy,325,16,No
O047618,U02833,2025-02-07,Snacks,641,18,No
O047619,U04716,2025-02-09,Vegetables,477,28,Yes
O047620,U07205,2025-08-30,Personal Care,728,17,No
O047621,U06645,2025-06-21,Snacks,583,27,No
O047622,U06886,2025-12-13,Personal Care,1050,11,No
O047623,U06610,2025-01-28,Fruits,760,25,Yes
O047624,U00484,2025-07-17,Personal Care,120,24,Yes
O047625,U09099,2025-05-14,Snacks,649,13,No
O047626,U05464,2025-10-07,Household,302,33,No
O047627,U09550,2025-01-07,Dairy,453,28,Yes
O047628,U04736,2025-07-08,Household,289,17,No
O047629,U04643,2025-01-03,Household,1058,31,Yes
O047630,U03538,2025-07-03,Snacks,190,17,No
O047631,U07003,2025-05-17,Snacks,674,31,No
O047632,U02867,2025-05-08,Snacks,664,13,Yes
O047633,U04357,2025-08-28,Household,770,34,No
O047634,U05404,2025-11-20,Vegetables,361,29,No
O047635,U08580,2025-12-16,Dairy,846,21,Yes
O047636,U00673,2025-02-13,Fruits,767,17,Yes
O047637,U03419,2025-03-01,Personal Care,1177,27,No
O047638,U08314,2025-05-23,Household,1098,11,No
O047639,U07319,2025-03-27,Dairy,1129,12,No
O047640,U07349,2025-09-07,Fruits,1169,32,Yes
O047641,U02751,2025-12-25,Snacks,883,20,No
O047642,U00260,2025-09-27,Dairy,367,25,Yes
O047643,U00933,2025-01-24,Personal Care,1016,14,No
O047644,U02934,2025-03-27,Personal Care,677,23,No
O047645,U04981,2025-04-12,Snacks,205,24,Yes
O047646,U02653,2025-02-09,Vegetables,1141,11,No
O047647,U09601,2025-11-10,Snacks,1072,21,Yes
O047648,U05994,2025-07-09,Vegetables,519,9,Yes
O047649,U02180,2025-06-13,Vegetables,1063,32,No
O047650,U08082,2025-11-02,Dairy,610,33,Yes
O047651,U01031,2025-03-27,Vegetables,170,17,Yes
O047652,U06913,2025-08-07,Snacks,943,18,Yes
O047653,U07927,2025-06-23,Household,409,16,Yes
O047654,U02138,2025-12-24,Fruits,970,33,No
O047655,U00692,2025-10-09,Snacks,960,28,No
O047656,U00838,2025-11-03,Snacks,595,12,Yes
O047657,U05093,2025-12-05,Household,468,13,Yes
O047658,U03099,2025-01-10,Snacks,1171,24,Yes
O047659,U01467,2025-05-17,Vegetables,1021,11,Yes
O047660,U05221,2025-01-26,Household,972,11,Yes
O047661,U00438,2025-03-02,Fruits,283,29,Yes
O047662,U08607,2025-10-08,Vegetables,108,32,No
O047663,U03576,2025-08-13,Snacks,1163,18,No
O047664,U02804,2025-01-29,Vegetables,916,23,No
O047665,U02900,2025-04-10,Personal Care,1006,31,No
O047666,U08424,2025-06-07,Dairy,1094,21,Yes
O047667,U03396,2025-04-28,Vegetables,744,21,Yes
O047668,U09101,2025-08-14,Household,633,31,No
O047669,U00164,2025-04-05,Dairy,1091,19,No
O047670,U03373,2025-09-18,Personal Care,126,30,No
O047671,U02709,2025-03-08,Vegetables,700,25,No
O047672,U02546,2025-06-16,Personal Care,1080,11,Yes
