session_id,user_id,app_open,searched,add_to_cart,checkout,order_completed
S032610,U04384,Yes,Yes,No,Yes,Yes
S032611,U07538,Yes,Yes,Yes,Yes,Yes
S032612,U04581,Yes,Yes,Yes,Yes,Yes
S032613,U02481,Yes,No,No,Yes,No
S032614,U08861,Yes,Yes,Yes,Yes,Yes
S032615,U01628,Yes,Yes,Yes,Yes,No
S032616,U01059,Yes,No,Yes,Yes,Yes
S032617,U07143,Yes,Yes,Yes,Yes,No
S032618,U04121,Yes,Yes,No,Yes,No
S032619,U01760,Yes,Yes,Yes,Yes,No
S032620,U04527,Yes,Yes,Yes,Yes,Yes
S032621,U07289,Yes,Yes,Yes,Yes,No
S032622,U04045,Yes,Yes,Yes,Yes,Yes
S032623,U02178,Yes,Yes,Yes,Yes,Yes
S032624,U03970,Yes,Yes,Yes,No,No
S032625,U01551,Yes,Yes,Yes,Yes,Yes
S032626,U07931,Yes,Yes,No,Yes,No
S032627,U02766,Yes,Yes,Yes,Yes,Yes
S032628,U05707,Yes,Yes,Yes,No,No
S032629,U04819,Yes,Yes,No,No,Yes
S032630,U08284,Yes,Yes,Yes,Yes,Yes
S032631,U05871,Yes,Yes,Yes,No,No
S032632,U08577,Yes,Yes,Yes,No,Yes
S032633,U08960,Yes,Yes,Yes,No,No
S032634,U04450,Yes,Yes,Yes,No,No
S032635,U02881,Yes,Yes,No,No,Yes
S032636,U06474,Yes,Yes,Yes,Yes,No
S032637,U07924,Yes,Yes,Yes,Yes,No
S032638,U04707,Yes,Yes,Yes,No,Yes
S032639,U00373,Yes,Yes,Yes,Yes,No
S032640,U07880,Yes,Yes,No,Yes,Yes
S032641,U02168,Yes,No,Yes,No,Yes
S032642,U01192,Yes,Yes,Yes,Yes,No
S032643,U01131,Yes,Yes,Yes,Yes,No
S032644,U02217,Yes,No,Yes,No,No
S032645,U02965,Yes,Yes,Yes,Yes,Yes
S032646,U08103,Yes,No,No,Yes,Yes
S032647,U01104,Yes,Yes,Yes,Yes,Yes
S032648,U07620,Yes,Yes,Yes,Yes,No
S032649,U04210,Yes,Yes,Yes,No,Yes
S032650,U09767,Yes,Yes,Yes,Yes,Yes
S032651,U03256,Yes,Yes,Yes,Yes,Yes
S032652,U01596,Yes,Yes,Yes,Yes,Yes
S032653,U08603,Yes,Yes,Yes,No,No
S032654,U07135,Yes,Yes,Yes,Yes,No
S032655,U05992,Yes,Yes,Yes,Yes,Yes
S032656,U09963,Yes,Yes,Yes,Yes,Yes
S032657,U03409,Yes,Yes,Yes,No,No
S032658,U03964,Yes,Yes,Yes,Yes,Yes
S032659,U08269,Yes,No,Yes,No,Yes
S032660,U08264,Yes,Yes,No,Yes,No
S032661,U09278,Yes,Yes,Yes,Yes,Yes
S032662,U06872,Yes,Yes,Yes,No,Yes
S032663,U06542,Yes,Yes,Yes,No,Yes
S032664,U05653,Yes,Yes,No,Yes,Yes
S032665,U06106,Yes,Yes,No,Yes,No
S032666,U08045,Yes,Yes,No,Yes,Yes
S032667,U06629,Yes,Yes,Yes,No,Yes
S032668,U00352,Yes,Yes,Yes,Yes,No
S032669,U07343,Yes,No,Yes,No,Yes
S032670,U02289,Yes,Yes,Yes,Yes,No
S032671,U05228,Yes,No,Yes,Yes,No
S032672,U02528,Yes,Yes,Yes,Yes,Yes
S032673,U04213,Yes,Yes,Yes,Yes,Yes
S032674,U08629,Yes,No,No,Yes,No
S032675,U02286,Yes,Yes,Yes,Yes,No
S032676,U03578,Yes,No,No,Yes,Yes
S032677,U05032,Yes,Yes,Yes,No,No
S032678,U09524,Yes,Yes,Yes,No,No
S032679,U06254,Yes,Yes,No,Yes,Yes
S032680,U04649,Yes,Yes,Yes,Yes,Yes
S032681,U01863,Yes,Yes,Yes,No,Yes
S032682,U03184,Yes,Yes,No,No,Yes
S032683,U04255,Yes,Yes,Yes,No,Yes
S032684,U06889,Yes,No,Yes,Yes,Yes
S032685,U09550,Yes,No,No,No,Yes
S032686,U02555,Yes,Yes,Yes,Yes,Yes
S032687,U09698,Yes,Yes,No,Yes,Yes
S032688,U09203,Yes,Yes,Yes,Yes,Yes
S032689,U03173,Yes,Yes,Yes,Yes,Yes
S032690,U01200,Yes,Yes,Yes,Yes,No
S032691,U03542,Yes,Yes,Yes,Yes,Yes
S032692,U09725,Yes,Yes,Yes,No,No
S032693,U01931,Yes,Yes,No,No,No
S032694,U03786,Yes,Yes,Yes,Yes,Yes
S032695,U03960,Yes,Yes,Yes,Yes,Yes
S032696,U02817,Yes,Yes,Yes,Yes,Yes
S032697,U03697,Yes,No,Yes,Yes,No
S032698,U07950,Yes,Yes,Yes,Yes,No
S032699,U08381,Yes,No,No,No,No
S032700,U05471,Yes,Yes,Yes,Yes,Yes
S032701,U03874,Yes,Yes,Yes,Yes,No
S032702,U05517,Yes,Yes,Yes,No,Yes
S032703,U05206,Yes,Yes,Yes,Yes,Yes
S032704,U06302,Yes,Yes,Yes,Yes,Yes
S032705,U08791,Yes,Yes,Yes,Yes,Yes
S032706,U07916,Yes,Yes,Yes,Yes,Yes
S032707,U08939,Yes,Yes,Yes,Yes,Yes
S032708,U09299,Yes,Yes,Yes,No,No
S032709,U00150,Yes,Yes,No,Yes,Yes
S032710,U03848,Yes,No,Yes,Yes,Yes
S032711,U05923,Yes,Yes,Yes,No,Yes
S032712,U04215,Yes,Yes,Yes,Yes,Yes
S032713,U01528,Yes,Yes,Yes,Yes,Yes
S032714,U08773,Yes,Yes,Yes,Yes,Yes
S032715,U03970,Yes,Yes,No,Yes,No
S032716,U01462,Yes,Yes,Yes,Yes,No
S032717,U09904,Yes,Yes,Yes,No,Yes
S032718,U01604,Yes,Yes,Yes,Yes,Yes
S032719,U02648,Yes,Yes,Yes,No,Yes
S032720,U06688,Yes,Yes,Yes,Yes,No
S032721,U01185,Yes,Yes,Yes,Yes,Yes
S032722,U07611,Yes,Yes,Yes,Yes,No
S032723,U09921,Yes,Yes,No,No,Yes
S032724,U05343,Yes,Yes,Yes,No,Yes
S032725,U03897,Yes,Yes,No,Yes,Yes
S032726,U01333,Yes,Yes,Yes,Yes,No
S032727,U05530,Yes,Yes,Yes,No,Yes
S032728,U02437,Yes,Yes,Yes,No,No
S032729,U02655,Yes,No,Yes,No,Yes
S032730,U05239,Yes,Yes,Yes,Yes,No
S032731,U02048,Yes,Yes,Yes,Yes,Yes
S032732,U02001,Yes,Yes,Yes,Yes,Yes
S032733,U08965,Yes,Yes,Yes,Yes,No
S032734,U00237,Yes,Yes,Yes,Yes,No
S032735,U04483,Yes,Yes,Yes,Yes,No
S032736,U01857,Yes,Yes,Yes,Yes,Yes
S032737,U03280,Yes,Yes,Yes,Yes,Yes
S032738,U09031,Yes,Yes,Yes,No,No
S032739,U06398,Yes,Yes,Yes,Yes,Yes
S032740,U02416,Yes,Yes,Yes,Yes,No
S032741,U04483,Yes,Yes,Yes,Yes,No
S032742,U02601,Yes,Yes,Yes,No,Yes
S032743,U03632,Yes,Yes,Yes,Yes,Yes
S032744,U09184,Yes,Yes,Yes,Yes,Yes
S032745,U02126,Yes,Yes,Yes,Yes,No
S032746,U03678,Yes,Yes,Yes,Yes,Yes
S032747,U03337,Yes,Yes,No,Yes,Yes
S032748,U06240,Yes,Yes,Yes,Yes,No
S032749,U09381,Yes,Yes,Yes,No,No
S032750,U09625,Yes,Yes,Yes,No,No
S032751,U08494,Yes,Yes,No,Yes,Yes
S032752,U02025,Yes,Yes,No,Yes,Yes
S032753,U00926,Yes,Yes,Yes,No,Yes
S032754,U02780,Yes,Yes,No,Yes,No
S032755,U00838,Yes,Yes,Yes,Yes,Yes
S032756,U04856,Yes,Yes,Yes,Yes,Yes
S032757,U00976,Yes,Yes,Yes,No,Yes
S032758,U03160,Yes,Yes,No,No,Yes
S032759,U09512,Yes,Yes,Yes,Yes,No
S032760,U07124,Yes,Yes,No,Yes,No
S032761,U01927,Yes,Yes,Yes,Yes,No
S032762,U01071,Yes,Yes,No,No,No
S032763,U08110,Yes,Yes,Yes,Yes,Yes
S032764,U01112,Yes,Yes,Yes,Yes,Yes
S032765,U07225,Yes,Yes,Yes,Yes,Yes
S032766,U06333,Yes,Yes,Yes,Yes,Yes
S032767,U03869,Yes,Yes,Yes,Yes,No
S032768,U05905,Yes,Yes,Yes,Yes,Yes
S032769,U09696,Yes,Yes,Yes,Yes,No
S032770,U08313,Yes,Yes,No,No,Yes
S032771,U06942,Yes,Yes,No,No,Yes
S032772,U06231,Yes,Yes,Yes,No,No
S032773,U09449,Yes,Yes,No,Yes,Yes
S032774,U06574,Yes,Yes,No,Yes,Yes
S032775,U05213,Yes,Yes,Yes,No,Yes
S032776,U09716,Yes,Yes,Yes,No,No
S032777,U01983,Yes,Yes,Yes,Yes,Yes
S032778,U04356,Yes,Yes,Yes,Yes,No
S032779,U05707,Yes,Yes,Yes,Yes,Yes
S032780,U06263,Yes,Yes,Yes,No,Yes
S032781,U00629,Yes,No,Yes,Yes,Yes
S032782,U05466,Yes,Yes,No,Yes,No
S032783,U00804,Yes,Yes,Yes,Yes,Yes
S032784,U05037,Yes,Yes,Yes,No,No
S032785,U07267,Yes,No,Yes,Yes,Yes
S032786,U07959,Yes,Yes,Yes,No,Yes
S032787,U04174,Yes,Yes,Yes,No,Yes
S032788,U00590,Yes,Yes,Yes,No,No
S032789,U00521,Yes,Yes,Yes,Yes,Yes
S032790,U06170,Yes,Yes,Yes,Yes,Yes
S032791,U03386,Yes,Yes,Yes,Yes,No
S032792,U01722,Yes,Yes,Yes,Yes,Yes
S032793,U08543,Yes,Yes,No,No,No
S032794,U05642,Yes,Yes,Yes,Yes,No
S032795,U05248,Yes,Yes,Yes,No,Yes
S032796,U02193,Yes,Yes,Yes,No,No
S032797,U09199,Yes,No,Yes,Yes,Yes
S032798,U00061,Yes,Yes,Yes,Yes,Yes
S032799,U00445,Yes,Yes,Yes,No,Yes
S032800,U02107,Yes,Yes,Yes,Yes,No
S032801,U06415,Yes,Yes,Yes,Yes,Yes
S032802,U07647,Yes,Yes,No,No,No
S032803,U07546,Yes,Yes,No,No,Yes
S032804,U03591,Yes,Yes,Yes,Yes,No
S032805,U06044,Yes,Yes,Yes,Yes,Yes
S032806,U03454,Yes,Yes,Yes,No,No
S032807,U08992,Yes,Yes,Yes,Yes,No
S032808,U03515,Yes,Yes,Yes,Yes,Yes
S032809,U07919,Yes,Yes,No,Yes,No
S032810,U09948,Yes,Yes,Yes,No,Yes
S032811,U09583,Yes,Yes,Yes,Yes,No
S032812,U00510,Yes,Yes,Yes,Yes,No
S032813,U09234,Yes,Yes,Yes,Yes,No
S032814,U05518,Yes,Yes,No,Yes,Yes
S032815,U09259,Yes,Yes,No,Yes,No
S032816,U08837,Yes,No,No,Yes,No
S032817,U07974,Yes,Yes,Yes,Yes,No
S032818,U09492,Yes,Yes,Yes,Yes,Yes
S032819,U07741,Yes,Yes,No,Yes,Yes
S032820,U05489,Yes,Yes,Yes,Yes,Yes
S032821,U05464,Yes,Yes,No,Yes,Yes
S032822,U02467,Yes,Yes,Yes,Yes,Yes
S032823,U02865,Yes,Yes,Yes,Yes,Yes
S032824,U05939,Yes,Yes,Yes,Yes,Yes
S032825,U09810,Yes,Yes,Yes,Yes,Yes
S032826,U08973,Yes,Yes,No,Yes,No
S032827,U09789,Yes,Yes,Yes,Yes,Yes
S032828,U07570,Yes,Yes,Yes,Yes,Yes
S032829,U09710,Yes,Yes,Yes,Yes,Yes
S032830,U09649,Yes,Yes,No,No,No
S032831,U02721,Yes,Yes,Yes,No,No
S032832,U02927,Yes,Yes,Yes,Yes,Yes
S032833,U00963,Yes,Yes,No,No,Yes
S032834,U09027,Yes,Yes,No,Yes,No
S032835,U02418,Yes,Yes,Yes,No,Yes
S032836,U09520,Yes,Yes,Yes,Yes,Yes
S032837,U06235,Yes,Yes,No,No,Yes
S032838,U08724,Yes,Yes,Yes,Yes,No
S032839,U01498,Yes,Yes,Yes,Yes,Yes
S032840,U00324,Yes,Yes,No,Yes,No
S032841,U08546,Yes,No,Yes,Yes,Yes
S032842,U09416,Yes,Yes,Yes,No,No
S032843,U04280,Yes,Yes,Yes,Yes,Yes
S032844,U05103,Yes,Yes,Yes,Yes,No
S032845,U09909,Yes,Yes,No,Yes,Yes
S032846,U06176,Yes,Yes,Yes,Yes,No
S032847,U03698,Yes,Yes,Yes,Yes,Yes
S032848,U08241,Yes,Yes,Yes,Yes,No
S032849,U08637,Yes,Yes,Yes,Yes,Yes
S032850,U07477,Yes,Yes,Yes,Yes,No
S032851,U03965,Yes,No,Yes,No,No
S032852,U06301,Yes,Yes,Yes,Yes,Yes
S032853,U00021,Yes,Yes,Yes,Yes,No
S032854,U00203,Yes,Yes,No,Yes,No
S032855,U00758,Yes,Yes,Yes,Yes,No
S032856,U03045,Yes,Yes,Yes,Yes,No
S032857,U08341,Yes,Yes,Yes,No,Yes
S032858,U06176,Yes,Yes,Yes,Yes,No
S032859,U08165,Yes,Yes,Yes,Yes,Yes
S032860,U07667,Yes,Yes,Yes,Yes,No
S032861,U01119,Yes,Yes,Yes,Yes,Yes
S032862,U07653,Yes,No,Yes,Yes,Yes
S032863,U01758,Yes,Yes,No,Yes,No
S032864,U00429,Yes,Yes,Yes,No,Yes
S032865,U02655,Yes,Yes,Yes,No,Yes
S032866,U08310,Yes,Yes,No,Yes,No
S032867,U04192,Yes,Yes,Yes,Yes,Yes
S032868,U03634,Yes,Yes,Yes,No,Yes
S032869,U00825,Yes,Yes,No,No,No
S032870,U03510,Yes,Yes,Yes,Yes,No
S032871,U05954,Yes,Yes,No,Yes,Yes
S032872,U03348,Yes,Yes,Yes,No,Yes
S032873,U07927,Yes,Yes,No,No,Yes
S032874,U06448,Yes,Yes,No,Yes,Yes
S032875,U07429,Yes,Yes,Yes,Yes,Yes
S032876,U05253,Yes,Yes,Yes,No,No
S032877,U04795,Yes,Yes,Yes,Yes,Yes
S032878,U06204,Yes,Yes,Yes,No,Yes
S032879,U05804,Yes,No,Yes,Yes,Yes
S032880,U06397,Yes,Yes,No,No,Yes
S032881,U04915,Yes,Yes,Yes,Yes,No
S032882,U00656,Yes,No,No,Yes,Yes
S032883,U00414,Yes,Yes,Yes,No,Yes
S032884,U07538,Yes,Yes,Yes,Yes,Yes
S032885,U09378,Yes,Yes,No,Yes,No
S032886,U03365,Yes,No,No,Yes,Yes
S032887,U03799,Yes,Yes,Yes,No,No
S032888,U08342,Yes,Yes,No,Yes,No
S032889,U04674,Yes,No,Yes,No,No
S032890,U03192,Yes,Yes,Yes,Yes,No
S032891,U07578,Yes,Yes,Yes,Yes,Yes
S032892,U09223,Yes,No,Yes,No,No
S032893,U02571,Yes,Yes,Yes,No,No
S032894,U06093,Yes,Yes,Yes,No,Yes
S032895,U05268,Yes,Yes,No,Yes,No
S032896,U00737,Yes,Yes,Yes,No,Yes
S032897,U06691,Yes,Yes,Yes,Yes,Yes
S032898,U00835,Yes,Yes,Yes,Yes,No
S032899,U06959,Yes,Yes,Yes,No,Yes
S032900,U04278,Yes,Yes,Yes,No,Yes
S032901,U08516,Yes,Yes,Yes,Yes,Yes
S032902,U01619,Yes,Yes,Yes,Yes,No
S032903,U02008,Yes,No,No,Yes,Yes
S032904,U00024,Yes,Yes,Yes,No,No
S032905,U00069,Yes,Yes,Yes,Yes,Yes
S032906,U00480,Yes,Yes,Yes,No,Yes
S032907,U04167,Yes,Yes,Yes,Yes,No
S032908,U07780,Yes,Yes,Yes,Yes,Yes
S032909,U03705,Yes,Yes,Yes,No,Yes
S032910,U02820,Yes,Yes,Yes,Yes,Yes
S032911,U09537,Yes,No,No,Yes,No
S032912,U08765,Yes,Yes,Yes,Yes,Yes
S032913,U08298,Yes,Yes,No,Yes,Yes
S032914,U05508,Yes,Yes,No,Yes,Yes
S032915,U09018,Yes,No,Yes,Yes,Yes
S032916,U06893,Yes,Yes,No,No,Yes
S032917,U03068,Yes,Yes,No,Yes,No
S032918,U03301,Yes,No,Yes,Yes,Yes
S032919,U08911,Yes,Yes,No,Yes,Yes
S032920,U08289,Yes,Yes,No,No,No
S032921,U00027,Yes,No,Yes,No,Yes
S032922,U02712,Yes,Yes,Yes,No,Yes
S032923,U09298,Yes,Yes,Yes,Yes,No
S032924,U01392,Yes,Yes,No,No,Yes
S032925,U07919,Yes,Yes,Yes,Yes,No
S032926,U05584,Yes,No,Yes,Yes,Yes
S032927,U05912,Yes,Yes,Yes,No,No
S032928,U08091,Yes,Yes,Yes,Yes,Yes
S032929,U00827,Yes,Yes,Yes,Yes,Yes
S032930,U09084,Yes,No,Yes,No,No
S032931,U05483,Yes,Yes,Yes,Yes,No
S032932,U06147,Yes,Yes,Yes,No,No
S032933,U00180,Yes,Yes,No,Yes,Yes
S032934,U03109,Yes,Yes,Yes,No,Yes
S032935,U05919,Yes,Yes,Yes,Yes,Yes
S032936,U03074,Yes,Yes,Yes,No,No
S032937,U02099,Yes,Yes,Yes,No,No
S032938,U08600,Yes,Yes,Yes,Yes,Yes
S032939,U02977,Yes,Yes,Yes,Yes,Yes
S032940,U04398,Yes,Yes,No,No,Yes
S032941,U00004,Yes,Yes,Yes,Yes,Yes
S032942,U00048,Yes,Yes,No,Yes,Yes
S032943,U09800,Yes,Yes,Yes,Yes,Yes
S032944,U08222,Yes,Yes,Yes,No,Yes
S032945,U08985,Yes,No,No,Yes,Yes
S032946,U09066,Yes,Yes,No,No,Yes
S032947,U00601,Yes,Yes,Yes,No,Yes
S032948,U09384,Yes,Yes,Yes,Yes,No
S032949,U04244,Yes,Yes,Yes,Yes,No
S032950,U09706,Yes,Yes,Yes,Yes,No
S032951,U02415,Yes,Yes,Yes,Yes,Yes
S032952,U00192,Yes,Yes,Yes,No,Yes
S032953,U02096,Yes,Yes,Yes,No,No
S032954,U03136,Yes,Yes,Yes,Yes,No
S032955,U07723,Yes,Yes,Yes,Yes,No
S032956,U05530,Yes,Yes,No,Yes,No
S032957,U09873,Yes,Yes,Yes,No,Yes
S032958,U00672,Yes,Yes,Yes,Yes,Yes
S032959,U08061,Yes,Yes,Yes,Yes,No
S032960,U01429,Yes,Yes,No,No,Yes
S032961,U00146,Yes,Yes,Yes,No,Yes
S032962,U08749,Yes,Yes,Yes,Yes,No
S032963,U03513,Yes,Yes,Yes,Yes,Yes
S032964,U04729,Yes,Yes,No,Yes,Yes
S032965,U00187,Yes,Yes,No,Yes,Yes
S032966,U08968,Yes,Yes,Yes,No,No
S032967,U07520,Yes,Yes,Yes,Yes,No
S032968,U06803,Yes,Yes,Yes,No,Yes
S032969,U05541,Yes,Yes,Yes,Yes,Yes
S032970,U02666,Yes,Yes,Yes,No,Yes
S032971,U03014,Yes,Yes,Yes,No,Yes
S032972,U03254,Yes,Yes,No,No,No
S032973,U00262,Yes,Yes,No,No,No
S032974,U01978,Yes,Yes,Yes,Yes,Yes
S032975,U00176,Yes,Yes,Yes,No,No
S032976,U00021,Yes,Yes,Yes,Yes,Yes
S032977,U03401,Yes,Yes,Yes,No,Yes
S032978,U04663,Yes,No,Yes,No,Yes
S032979,U01806,Yes,Yes,Yes,No,No
S032980,U04573,Yes,Yes,Yes,Yes,No
S032981,U00222,Yes,Yes,Yes,Yes,Yes
S032982,U03233,Yes,Yes,Yes,Yes,Yes
S032983,U06545,Yes,No,Yes,Yes,Yes
S032984,U04725,Yes,Yes,Yes,No,Yes
S032985,U06397,Yes,Yes,Yes,Yes,Yes
S032986,U07763,Yes,Yes,Yes,Yes,No
S032987,U04827,Yes,Yes,Yes,Yes,Yes
S032988,U01833,Yes,Yes,Yes,No,Yes
S032989,U00750,Yes,Yes,No,Yes,No
S032990,U03233,Yes,Yes,Yes,No,Yes
S032991,U06637,Yes,Yes,Yes,Yes,Yes
S032992,U05146,Yes,Yes,Yes,Yes,No
S032993,U09688,Yes,Yes,Yes,Yes,Yes
S032994,U07456,Yes,Yes,Yes,No,Yes
S032995,U00027,Yes,Yes,Yes,Yes,Yes
S032996,U08869,Yes,Yes,Yes,No,No
S032997,U00680,Yes,Yes,Yes,Yes,Yes
S032998,U05618,Yes,Yes,Yes,Yes,No
S032999,U04144,Yes,Yes,Yes,Yes,No
S033000,U03168,Yes,Yes,No,Yes,No
S033001,U06212,Yes,No,No,Yes,No
S033002,U07715,Yes,No,Yes,No,No
S033003,U01233,Yes,Yes,Yes,Yes,Yes
S033004,U09393,Yes,Yes,Yes,No,Yes
S033005,U03207,Yes,Yes,Yes,No,Yes
S033006,U00840,Yes,Yes,Yes,No,Yes
S033007,U05860,Yes,Yes,Yes,Yes,No
S033008,U09313,Yes,Yes,Yes,No,No
S033009,U09802,Yes,Yes,Yes,Yes,Yes
S033010,U00124,Yes,Yes,Yes,No,Yes
S033011,U04711,Yes,Yes,Yes,Yes,Yes
S033012,U07891,Yes,Yes,Yes,No,Yes
S033013,U03822,Yes,Yes,Yes,Yes,No
S033014,U03138,Yes,Yes,Yes,Yes,No
S033015,U06020,Yes,Yes,No,Yes,Yes
S033016,U09090,Yes,Yes,Yes,No,Yes
S033017,U08822,Yes,Yes,Yes,No,Yes
S033018,U08140,Yes,Yes,No,Yes,No
S033019,U04824,Yes,Yes,Yes,No,Yes
S033020,U04350,Yes,Yes,Yes,Yes,Yes
S033021,U05360,Yes,No,Yes,No,Yes
S033022,U01274,Yes,Yes,No,Yes,Yes
S033023,U07355,Yes,Yes,Yes,Yes,No
S033024,U01664,Yes,No,Yes,Yes,No
S033025,U01096,Yes,Yes,Yes,Yes,Yes
S033026,U08887,Yes,Yes,No,Yes,Yes
S033027,U02276,Yes,Yes,Yes,No,No
S033028,U09947,Yes,Yes,Yes,Yes,Yes
S033029,U00139,Yes,Yes,Yes,No,Yes
S033030,U06194,Yes,Yes,Yes,Yes,Yes
S033031,U04590,Yes,Yes,Yes,No,Yes
S033032,U08790,Yes,Yes,No,Yes,No
S033033,U02468,Yes,Yes,Yes,Yes,No
S033034,U00563,Yes,Yes,Yes,No,No
S033035,U03694,Yes,Yes,Yes,Yes,No
S033036,U05241,Yes,Yes,Yes,Yes,Yes
S033037,U04165,Yes,No,Yes,Yes,Yes
S033038,U06551,Yes,Yes,Yes,No,No
S033039,U07331,Yes,Yes,No,No,Yes
S033040,U09543,Yes,Yes,Yes,Yes,Yes
S033041,U08535,Yes,Yes,No,No,Yes
S033042,U01389,Yes,Yes,Yes,Yes,Yes
S033043,U06210,Yes,Yes,Yes,Yes,Yes
S033044,U06209,Yes,Yes,Yes,No,No
S033045,U03583,Yes,Yes,Yes,No,No
S033046,U08240,Yes,Yes,No,No,Yes
S033047,U08923,Yes,Yes,Yes,No,Yes
S033048,U04495,Yes,Yes,Yes,No,Yes
S033049,U05040,Yes,Yes,Yes,No,Yes
S033050,U01361,Yes,Yes,Yes,No,No
S033051,U05928,Yes,Yes,Yes,Yes,Yes
S033052,U01111,Yes,Yes,Yes,Yes,Yes
S033053,U01410,Yes,Yes,Yes,Yes,Yes
S033054,U01135,Yes,Yes,Yes,Yes,No
S033055,U04341,Yes,Yes,Yes,Yes,Yes
S033056,U06176,Yes,Yes,Yes,Yes,No
S033057,U00108,Yes,Yes,Yes,No,No
S033058,U03175,Yes,Yes,Yes,Yes,Yes
S033059,U08501,Yes,Yes,No,No,Yes
S033060,U04518,Yes,Yes,Yes,Yes,No
S033061,U00806,Yes,Yes,No,Yes,No
S033062,U03709,Yes,Yes,No,No,Yes
S033063,U03399,Yes,Yes,Yes,No,Yes
S033064,U06937,Yes,Yes,Yes,No,No
S033065,U03023,Yes,Yes,No,No,Yes
S033066,U01437,Yes,Yes,Yes,Yes,Yes
S033067,U05288,Yes,Yes,Yes,No,No
S033068,U04705,Yes,Yes,Yes,Yes,No
S033069,U00299,Yes,Yes,Yes,Yes,No
S033070,U09699,Yes,Yes,Yes,Yes,Yes
S033071,U03139,Yes,Yes,Yes,No,Yes
S033072,U03098,Yes,Yes,Yes,No,Yes
S033073,U05111,Yes,Yes,Yes,No,Yes
S033074,U05268,Yes,Yes,No,No,Yes
S033075,U04049,Yes,Yes,Yes,Yes,Yes
S033076,U07341,Yes,Yes,Yes,No,Yes
S033077,U00080,Yes,Yes,No,Yes,No
S033078,U07048,Yes,Yes,Yes,Yes,Yes
S033079,U03961,Yes,Yes,Yes,Yes,Yes
S033080,U02073,Yes,No,Yes,Yes,Yes
S033081,U00080,Yes,Yes,No,Yes,No
S033082,U07076,Yes,Yes,No,No,Yes
S033083,U04516,Yes,Yes,Yes,Yes,Yes
S033084,U02222,Yes,Yes,Yes,No,No
S033085,U01820,Yes,Yes,Yes,No,Yes
S033086,U03543,Yes,Yes,Yes,Yes,Yes
S033087,U08185,Yes,Yes,Yes,No,Yes
S033088,U03662,Yes,Yes,Yes,No,Yes
S033089,U06651,Yes,Yes,No,No,Yes
S033090,U05247,Yes,Yes,Yes,Yes,Yes
S033091,U06015,Yes,Yes,Yes,Yes,Yes
S033092,U06306,Yes,Yes,Yes,No,Yes
S033093,U01158,Yes,Yes,Yes,Yes,Yes
S033094,U08214,Yes,Yes,Yes,Yes,Yes
S033095,U07877,Yes,Yes,Yes,Yes,Yes
S033096,U09591,Yes,Yes,Yes,No,No
S033097,U06890,Yes,Yes,No,Yes,Yes
S033098,U05405,Yes,Yes,No,Yes,No
S033099,U04463,Yes,No,Yes,Yes,Yes
S033100,U02098,Yes,No,Yes,No,Yes
S033101,U00423,Yes,No,Yes,Yes,Yes
S033102,U05459,Yes,Yes,Yes,Yes,No
S033103,U07775,Yes,Yes,Yes,Yes,No
S033104,U04042,Yes,Yes,Yes,Yes,No
S033105,U09288,Yes,Yes,Yes,Yes,Yes
S033106,U03733,Yes,Yes,Yes,No,Yes
S033107,U09296,Yes,Yes,Yes,Yes,Yes
S033108,U03970,Yes,Yes,Yes,Yes,No
S033109,U02952,Yes,Yes,No,Yes,Yes
S033110,U04062,Yes,No,Yes,Yes,Yes
S033111,U07530,Yes,Yes,No,Yes,Yes
S033112,U09224,Yes,Yes,Yes,Yes,No
S033113,U05693,Yes,Yes,No,No,Yes
S033114,U09771,Yes,Yes,Yes,Yes,No
S033115,U04648,Yes,No,Yes,Yes,No
S033116,U02469,Yes,Yes,Yes,No,Yes
S033117,U03398,Yes,Yes,Yes,Yes,Yes
S033118,U03419,Yes,Yes,No,Yes,Yes
S033119,U09255,Yes,Yes,Yes,Yes,Yes
S033120,U04227,Yes,Yes,No,Yes,No
S033121,U01801,Yes,No,Yes,No,No
S033122,U00850,Yes,Yes,Yes,Yes,Yes
S033123,U08395,Yes,Yes,Yes,Yes,Yes
S033124,U09088,Yes,Yes,Yes,Yes,Yes
S033125,U07092,Yes,Yes,Yes,Yes,Yes
S033126,U07016,Yes,Yes,Yes,Yes,Yes
S033127,U04539,Yes,Yes,Yes,No,Yes
S033128,U06057,Yes,Yes,Yes,No,Yes
S033129,U09251,Yes,Yes,No,No,No
S033130,U01299,Yes,Yes,Yes,Yes,Yes
S033131,U01419,Yes,Yes,Yes,Yes,Yes
S033132,U03446,Yes,Yes,Yes,No,Yes
S033133,U03687,Yes,No,No,Yes,No
S033134,U05826,Yes,No,No,No,Yes
S033135,U05021,Yes,Yes,No,Yes,No
S033136,U07726,Yes,Yes,Yes,Yes,Yes
S033137,U01618,Yes,Yes,Yes,Yes,Yes
S033138,U07901,Yes,Yes,Yes,No,Yes
S033139,U00042,Yes,Yes,Yes,No,Yes
S033140,U09969,Yes,No,Yes,Yes,Yes
S033141,U08845,Yes,Yes,Yes,Yes,No
S033142,U04087,Yes,Yes,No,Yes,Yes
S033143,U06787,Yes,No,Yes,No,Yes
S033144,U02595,Yes,Yes,Yes,No,No
S033145,U05626,Yes,Yes,No,No,Yes
S033146,U00800,Yes,Yes,Yes,Yes,Yes
S033147,U09972,Yes,Yes,Yes,Yes,Yes
S033148,U06526,Yes,Yes,Yes,Yes,No
